Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
4,MCAR_0.8,label_propagation,,,77.48,0.5460526315789473,0.5939414567733152,0.6187845303867403,0.6081234399818471
4,MAR1,naive,,,47.24,0.7763157894736842,0.7152257771726798,0.8482142857142857,0.7703653278874518
4,MAR1,self_training,1.0,SVC,47.24,0.7828947368421053,0.7196505559337418,0.8533333333333334,0.774903562514182
4,MAR1,self_training,1.0,LogisticRegression,47.24,0.7763157894736842,0.706830043113229,0.8495575221238938,0.765600181529385
4,MAR1,self_training,1.0,RandomForestClassifier,47.24,0.7697368421052632,0.7443839346494214,0.8372093023255814,0.8275470841842524
4,MAR1,self_training,1.0,XGBClassifier,47.24,0.7631578947368421,0.7399591558883594,0.8317757009345794,0.7719537100068073
4,MAR1,label_propagation,,,47.24,0.7105263157894737,0.628999319264806,0.8035714285714286,0.6950306330837304
4,MAR2,naive,,,51.21,0.8026315789473685,0.707737690038575,0.8717948717948718,0.7474472430224642
4,MAR2,self_training,1.0,SVC,51.21,0.743421052631579,0.6679146811890174,0.8266666666666667,0.7013841615611528
4,MAR2,self_training,1.0,LogisticRegression,51.21,0.7828947368421053,0.6944633537553891,0.8571428571428571,0.8164284093487633
4,MAR2,self_training,1.0,RandomForestClassifier,51.21,0.8157894736842105,0.7501701837985024,0.8771929824561403,0.8268663489902428
4,MAR2,self_training,1.0,XGBClassifier,51.21,0.7960526315789473,0.7452915815747674,0.8609865470852018,0.7719537100068073
4,MAR2,label_propagation,,,51.21,0.7828947368421053,0.7280462899931927,0.852017937219731,0.7376900385749944
4,MNAR,naive,,,52.76,0.7763157894736842,0.7488087134104833,0.8425925925925926,0.8148400272294077
4,MNAR,self_training,1.0,SVC,52.76,0.756578947368421,0.701951440889494,0.832579185520362,0.7444973905150897
4,MNAR,self_training,1.0,LogisticRegression,52.76,0.6381578947368421,0.622305423190379,0.729064039408867,0.707737690038575
4,MNAR,self_training,1.0,RandomForestClassifier,52.76,0.6578947368421053,0.6775584297708191,0.7346938775510204,0.762877240753347
4,MNAR,self_training,1.0,XGBClassifier,52.76,0.7039473684210527,0.7085318810982528,0.7783251231527094,0.786476060812344
4,MNAR,label_propagation,,,52.76,0.6381578947368421,0.6390968913092807,0.7236180904522613,0.6771046063081462
5,None,Oracle,,,0.0,0.8092105263157895,0.6869752666212843,0.8796680497925311,0.8289085545722713
5,MCAR_0.2,naive,,,22.74,0.8092105263157895,0.6953710006807352,0.8786610878661087,0.8127978216473791
5,MCAR_0.2,self_training,1.0,SVC,22.74,0.8223684210526315,0.6874290900839573,0.889795918367347,0.8028137054685728
5,MCAR_0.2,self_training,1.0,LogisticRegression,22.74,0.7960526315789473,0.6865214431586113,0.869198312236287,0.7796687088722487
5,MCAR_0.2,self_training,1.0,RandomForestClassifier,22.74,0.8026315789473685,0.6993419559791241,0.8728813559322034,0.8066712049012934
5,MCAR_0.2,self_training,1.0,XGBClassifier,22.74,0.7960526315789473,0.7033129112775129,0.8669527896995708,0.8121170864533696
5,MCAR_0.2,label_propagation,,,22.74,0.8157894736842105,0.708191513501248,0.8823529411764706,0.8057635579759475
5,MCAR_0.5,naive,,,47.46,0.7105263157894737,0.5954163830270025,0.8103448275862069,0.71000680735194
5,MCAR_0.5,self_training,1.0,SVC,47.46,0.75,0.6219650555933742,0.8403361344537815,0.7329248922169276
5,MCAR_0.5,self_training,1.0,LogisticRegression,47.46,0.6907894736842105,0.624120717041071,0.7853881278538812,0.685500340367597
5,MCAR_0.5,self_training,1.0,RandomForestClassifier,47.46,0.7960526315789473,0.6697299750397095,0.8713692946058091,0.7606081234399819
5,MCAR_0.5,self_training,1.0,XGBClassifier,47.46,0.7631578947368421,0.6811890174722033,0.8421052631578947,0.7631041524846834
5,MCAR_0.5,label_propagation,,,47.46,0.7763157894736842,0.6312684365781711,0.860655737704918,0.7817109144542773
5,MCAR_0.8,naive,,,76.82,0.756578947368421,0.6263898343544361,0.8451882845188284,0.7066031313818925
5,MCAR_0.8,self_training,1.0,SVC,76.82,0.625,0.6470388019060586,0.7046632124352331,0.7440435670524166
5,MCAR_0.8,self_training,1.0,LogisticRegression,76.82,0.756578947368421,0.6515770365327888,0.8412017167381974,0.6805082822781938
