Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
2,MCAR_0.2,naive,,,22.67,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.8562091503267973
2,MCAR_0.2,self_training,1.0,SVC,22.67,0.8076923076923077,0.8006535947712419,0.8484848484848485,0.8627450980392156
2,MCAR_0.2,self_training,1.0,LogisticRegression,22.67,0.6923076923076923,0.6339869281045751,0.7777777777777778,0.8496732026143791
2,MCAR_0.2,self_training,1.0,RandomForestClassifier,22.67,0.7307692307692307,0.6895424836601307,0.8,0.8169934640522876
2,MCAR_0.2,self_training,1.0,XGBClassifier,22.67,0.6538461538461539,0.630718954248366,0.7272727272727273,0.8366013071895425
2,MCAR_0.2,label_propagation,,,22.67,0.7307692307692307,0.6895424836601307,0.8,0.7777777777777778
2,MCAR_0.5,naive,,,40.0,0.6538461538461539,0.630718954248366,0.7272727272727273,0.8169934640522876
2,MCAR_0.5,self_training,1.0,SVC,40.0,0.8076923076923077,0.7745098039215685,0.8571428571428571,0.8823529411764707
2,MCAR_0.5,self_training,1.0,LogisticRegression,40.0,0.6923076923076923,0.6601307189542484,0.7647058823529411,0.8169934640522876
2,MCAR_0.5,self_training,1.0,RandomForestClassifier,40.0,0.6923076923076923,0.6339869281045751,0.7777777777777778,0.803921568627451
2,MCAR_0.5,self_training,1.0,XGBClassifier,40.0,0.7692307692307693,0.7450980392156863,0.8235294117647058,0.8169934640522876
2,MCAR_0.5,label_propagation,,,40.0,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.7777777777777778
2,MCAR_0.8,naive,,,82.67,0.6923076923076923,0.738562091503268,0.7142857142857143,0.803921568627451
2,MCAR_0.8,self_training,1.0,SVC,82.67,0.7692307692307693,0.6666666666666666,0.85,0.8888888888888888
2,MCAR_0.8,self_training,1.0,LogisticRegression,82.67,0.7692307692307693,0.7450980392156863,0.8235294117647058,0.8169934640522875
2,MCAR_0.8,self_training,1.0,RandomForestClassifier,82.67,0.8076923076923077,0.8006535947712419,0.8484848484848485,0.8169934640522876
2,MCAR_0.8,self_training,1.0,XGBClassifier,82.67,0.7692307692307693,0.7712418300653594,0.8125,0.8562091503267973
2,MCAR_0.8,label_propagation,,,82.67,0.4230769230769231,0.5326797385620915,0.2857142857142857,0.5098039215686274
2,MAR1,naive,,,46.67,0.6923076923076923,0.6339869281045751,0.7777777777777778,0.7843137254901961
2,MAR1,self_training,1.0,SVC,46.67,0.6923076923076923,0.6339869281045751,0.7777777777777778,0.7189542483660131
2,MAR1,self_training,1.0,LogisticRegression,46.67,0.6923076923076923,0.6339869281045751,0.7777777777777778,0.8627450980392157
2,MAR1,self_training,1.0,RandomForestClassifier,46.67,0.7307692307692307,0.6895424836601307,0.8,0.823529411764706
2,MAR1,self_training,1.0,XGBClassifier,46.67,0.6538461538461539,0.5522875816993464,0.7692307692307693,0.7908496732026143
2,MAR1,label_propagation,,,46.67,0.7692307692307693,0.7450980392156863,0.8235294117647058,0.8627450980392157
2,MAR2,naive,,,44.0,0.7307692307692307,0.7679738562091503,0.7586206896551724,0.7647058823529411
2,MAR2,self_training,1.0,SVC,44.0,0.8076923076923077,0.826797385620915,0.8387096774193549,0.8627450980392156
2,MAR2,self_training,1.0,LogisticRegression,44.0,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.8431372549019608
2,MAR2,self_training,1.0,RandomForestClassifier,44.0,0.6923076923076923,0.6339869281045751,0.7777777777777778,0.8431372549019608
2,MAR2,self_training,1.0,XGBClassifier,44.0,0.6923076923076923,0.7124183006535948,0.7333333333333333,0.7581699346405228
2,MAR2,label_propagation,,,44.0,0.6153846153846154,0.7058823529411764,0.5833333333333334,0.7450980392156863
2,MNAR,naive,,,42.67,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.7908496732026143
2,MNAR,self_training,1.0,SVC,42.67,0.8076923076923077,0.7483660130718954,0.8648648648648649,0.9084967320261438
2,MNAR,self_training,1.0,LogisticRegression,42.67,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.7973856209150326
2,MNAR,self_training,1.0,RandomForestClassifier,42.67,0.6923076923076923,0.6862745098039216,0.75,0.7843137254901961
2,MNAR,self_training,1.0,XGBClassifier,42.67,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.7712418300653595
2,MNAR,label_propagation,,,42.67,0.6923076923076923,0.738562091503268,0.7142857142857143,0.758169934640523
3,None,Oracle,,,0.0,0.8076923076923077,0.8006535947712419,0.8484848484848485,0.8104575163398693
