Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
4,MCAR_0.2,naive,,,25.96,0.8,0.8022875816993464,0.7878787878787878,0.9183006535947712
4,MCAR_0.2,self_training,1.0,SVC,25.96,0.8857142857142857,0.8872549019607843,0.8823529411764706,0.9477124183006536
4,MCAR_0.2,self_training,1.0,LogisticRegression,25.96,0.8857142857142857,0.8872549019607843,0.8823529411764706,0.9150326797385621
4,MCAR_0.2,self_training,1.0,RandomForestClassifier,25.96,0.8857142857142857,0.8872549019607843,0.8823529411764706,0.9281045751633986
4,MCAR_0.2,self_training,1.0,XGBClassifier,25.96,0.8285714285714286,0.8316993464052287,0.8125,0.9084967320261437
4,MCAR_0.2,label_propagation,,,25.96,0.6857142857142857,0.6895424836601307,0.6451612903225806,0.8169934640522876
4,MCAR_0.5,naive,,,48.08,0.6857142857142857,0.6911764705882353,0.6206896551724138,0.826797385620915
4,MCAR_0.5,self_training,1.0,SVC,48.08,0.8571428571428571,0.857843137254902,0.8571428571428571,0.9248366013071895
4,MCAR_0.5,self_training,1.0,LogisticRegression,48.08,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.8758169934640523
4,MCAR_0.5,self_training,1.0,RandomForestClassifier,48.08,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.9084967320261438
4,MCAR_0.5,self_training,1.0,XGBClassifier,48.08,0.7428571428571429,0.7418300653594772,0.7567567567567568,0.8529411764705881
4,MCAR_0.5,label_propagation,,,48.08,0.6285714285714286,0.6356209150326797,0.5185185185185185,0.7107843137254901
4,MCAR_0.8,naive,,,73.08,0.5428571428571428,0.5359477124183006,0.6363636363636364,0.6503267973856208
4,MCAR_0.8,self_training,1.0,SVC,73.08,0.8,0.8006535947712419,0.8,0.7941176470588235
4,MCAR_0.8,self_training,1.0,LogisticRegression,73.08,0.7142857142857143,0.7173202614379085,0.6875,0.8006535947712418
4,MCAR_0.8,self_training,1.0,RandomForestClassifier,73.08,0.7428571428571429,0.7418300653594772,0.7567567567567568,0.7549019607843137
4,MCAR_0.8,self_training,1.0,XGBClassifier,73.08,0.6857142857142857,0.6813725490196079,0.7317073170731707,0.7418300653594772
4,MCAR_0.8,label_propagation,,,73.08,0.6285714285714286,0.6356209150326797,0.5185185185185185,0.6176470588235294
4,MAR1,naive,,,49.04,0.7428571428571429,0.7434640522875817,0.7428571428571429,0.8137254901960784
4,MAR1,self_training,1.0,SVC,49.04,0.8,0.8022875816993464,0.7878787878787878,0.8872549019607843
4,MAR1,self_training,1.0,LogisticRegression,49.04,0.8,0.803921568627451,0.7741935483870968,0.892156862745098
4,MAR1,self_training,1.0,RandomForestClassifier,49.04,0.7714285714285715,0.7745098039215685,0.75,0.8660130718954249
4,MAR1,self_training,1.0,XGBClassifier,49.04,0.7714285714285715,0.772875816993464,0.7647058823529411,0.8496732026143791
4,MAR1,label_propagation,,,49.04,0.6571428571428571,0.6650326797385621,0.5384615384615384,0.7189542483660131
4,MAR2,naive,,,49.04,0.7428571428571429,0.7467320261437909,0.7096774193548387,0.9019607843137254
4,MAR2,self_training,1.0,SVC,49.04,0.8,0.8006535947712419,0.8,0.8888888888888888
4,MAR2,self_training,1.0,LogisticRegression,49.04,0.8285714285714286,0.8316993464052287,0.8125,0.9101307189542482
4,MAR2,self_training,1.0,RandomForestClassifier,49.04,0.8857142857142857,0.8856209150326797,0.8888888888888888,0.8856209150326798
4,MAR2,self_training,1.0,XGBClassifier,49.04,0.8857142857142857,0.8872549019607843,0.8823529411764706,0.915032679738562
4,MAR2,label_propagation,,,49.04,0.7142857142857143,0.7222222222222222,0.6153846153846154,0.9052287581699345
4,MNAR,naive,,,52.88,0.7142857142857143,0.7189542483660131,0.6666666666666666,0.8104575163398693
4,MNAR,self_training,1.0,SVC,52.88,0.8285714285714286,0.8316993464052287,0.8125,0.8905228758169934
4,MNAR,self_training,1.0,LogisticRegression,52.88,0.8285714285714286,0.8316993464052287,0.8125,0.869281045751634
4,MNAR,self_training,1.0,RandomForestClassifier,52.88,0.6857142857142857,0.6879084967320261,0.6666666666666666,0.8169934640522876
4,MNAR,self_training,1.0,XGBClassifier,52.88,0.7428571428571429,0.7434640522875817,0.7428571428571429,0.7908496732026143
4,MNAR,label_propagation,,,52.88,0.5428571428571428,0.5522875816993464,0.3333333333333333,0.7581699346405228
