Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
0,MAR2,self_training,1.0,SVC,50.0,0.7619047619047619,0.759090909090909,0.782608695652174,0.8181818181818181
0,MAR2,self_training,1.0,LogisticRegression,50.0,0.5238095238095238,0.5272727272727272,0.5,0.6272727272727272
0,MAR2,self_training,1.0,RandomForestClassifier,50.0,0.7619047619047619,0.7636363636363637,0.7619047619047619,0.8545454545454546
0,MAR2,self_training,1.0,XGBClassifier,50.0,0.7619047619047619,0.7636363636363637,0.7619047619047619,0.8181818181818181
0,MAR2,label_propagation,,,50.0,0.38095238095238093,0.4,0.0,0.4818181818181818
0,MNAR,naive,,,51.67,0.5238095238095238,0.5272727272727272,0.5,0.5181818181818182
0,MNAR,self_training,1.0,SVC,51.67,0.6666666666666666,0.6590909090909092,0.72,0.6909090909090909
0,MNAR,self_training,1.0,LogisticRegression,51.67,0.5714285714285714,0.5727272727272728,0.5714285714285714,0.6818181818181819
0,MNAR,self_training,1.0,RandomForestClassifier,51.67,0.7619047619047619,0.7636363636363637,0.7619047619047619,0.8545454545454546
0,MNAR,self_training,1.0,XGBClassifier,51.67,0.7142857142857143,0.7136363636363636,0.7272727272727273,0.6727272727272727
0,MNAR,label_propagation,,,51.67,0.5238095238095238,0.5454545454545454,0.16666666666666666,0.6545454545454547
1,None,Oracle,,,0.0,0.7142857142857143,0.7227272727272727,0.6666666666666666,0.8909090909090909
1,MCAR_0.2,naive,,,16.67,0.6666666666666666,0.6772727272727272,0.5882352941176471,0.7181818181818183
1,MCAR_0.2,self_training,1.0,SVC,16.67,0.6666666666666666,0.6772727272727272,0.5882352941176471,0.7545454545454545
1,MCAR_0.2,self_training,1.0,LogisticRegression,16.67,0.6190476190476191,0.6181818181818182,0.6363636363636364,0.7454545454545455
1,MCAR_0.2,self_training,1.0,RandomForestClassifier,16.67,0.7619047619047619,0.7727272727272727,0.7058823529411765,0.8545454545454545
1,MCAR_0.2,self_training,1.0,XGBClassifier,16.67,0.6190476190476191,0.6272727272727273,0.5555555555555556,0.6909090909090909
1,MCAR_0.2,label_propagation,,,16.67,0.6190476190476191,0.6272727272727273,0.5555555555555556,0.7272727272727273
1,MCAR_0.5,naive,,,50.0,0.5238095238095238,0.5090909090909091,0.6428571428571429,0.5363636363636364
1,MCAR_0.5,self_training,1.0,SVC,50.0,0.6190476190476191,0.6181818181818182,0.6363636363636364,0.6181818181818182
1,MCAR_0.5,self_training,1.0,LogisticRegression,50.0,0.8571428571428571,0.8636363636363636,0.8421052631578947,0.8727272727272728
1,MCAR_0.5,self_training,1.0,RandomForestClassifier,50.0,0.7142857142857143,0.7227272727272727,0.6666666666666666,0.8909090909090909
1,MCAR_0.5,self_training,1.0,XGBClassifier,50.0,0.7142857142857143,0.7227272727272727,0.6666666666666666,0.8909090909090909
1,MCAR_0.5,label_propagation,,,50.0,0.5714285714285714,0.5818181818181818,0.47058823529411764,0.6636363636363637
1,MCAR_0.8,naive,,,81.67,0.38095238095238093,0.39545454545454545,0.13333333333333333,0.45454545454545453
1,MCAR_0.8,self_training,1.0,SVC,81.67,0.47619047619047616,0.4727272727272727,0.5217391304347826,0.45454545454545453
1,MCAR_0.8,self_training,1.0,LogisticRegression,81.67,0.5238095238095238,0.5136363636363637,0.6153846153846154,0.5545454545454546
1,MCAR_0.8,self_training,1.0,RandomForestClassifier,81.67,0.5714285714285714,0.5636363636363637,0.64,0.7272727272727274
1,MCAR_0.8,self_training,1.0,XGBClassifier,81.67,0.38095238095238093,0.4,0.0,0.2909090909090909
1,MCAR_0.8,label_propagation,,,81.67,0.47619047619047616,0.4954545454545455,0.15384615384615385,0.3181818181818182
1,MAR1,naive,,,45.0,0.6666666666666666,0.6636363636363636,0.6956521739130435,0.6636363636363636
1,MAR1,self_training,1.0,SVC,45.0,0.5714285714285714,0.5727272727272728,0.5714285714285714,0.6818181818181819
1,MAR1,self_training,1.0,LogisticRegression,45.0,0.7619047619047619,0.7636363636363637,0.7619047619047619,0.7818181818181819
